file,compare,region,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
./adapt_box/17302/17302_00108.swc,manual,CP,6252,12.5664,4,39,80,42,1017.38,948.031,160.958,1.99968,14005.4,87998.7,43999.3,611.737,2241.67,13,0.868374,77.1375,1,70.6381,73.8332,1.1644
./adapt_box/17302/17302_00108.swc,recons,CP,458,2827.43,4,27,56,30,1020,958,173.06,4.20873,8122.37,101006,142342,633.785,943.974,7,0.923087,7.16071,0.891458,45.3098,56.6737,1.2311
./adapt_box/17302/17302_00123.swc,manual,CP,11025,12.5664,4,70,142,73,939.908,1009.37,296.624,1.99982,23287.9,146322,73161,702.582,2566.91,14,0.854417,76.6338,1,83.8487,87.9377,1.08496
./adapt_box/17302/17302_00123.swc,recons,CP,459,2463.01,4,23,49,27,1002,1009.42,297.58,3.36122,8163.78,81226.1,87344,664.62,933.226,6,0.910393,8.34694,0.902711,57.4363,69.5579,1.15876
./adapt_box/17302/17302_00117.swc,manual,LGd-co,12980,12.5664,10,69,146,78,949.889,931.871,273.12,1.99985,26341.8,165510,82755.1,699.246,852.091,9,0.914334,87.8973,1,72.8807,63.2472,1.21718
./adapt_box/17302/17302_00117.swc,recons,LGd-co,908,2463.01,5,48,99,52,950,934,276,2.87379,16569.2,132744,191844,721.058,866.104,10,0.943577,8.16162,0.822398,58.5044,57.2619,1.3613
./adapt_box/17302/17302_00121.swc,manual,LGd-ip,5687,12.5664,9,49,105,57,761.791,834.102,267.264,1.99965,13999.3,87960.3,43980.2,550.369,850.916,7,0.901851,53.1524,1,77.6033,58.4704,1.14122
./adapt_box/17302/17302_00121.swc,recons,LGd-ip,527,2827.43,5,28,60,33,763.9,836,272,3.16129,9555.95,78897.7,118328,545.15,885.461,7,0.913536,7.76667,0.946744,50.6559,48.959,1.26924
./adapt_box/17302/17302_00124.swc,manual,CP,7406,12.5664,7,43,91,49,933.711,849.105,261.827,1.99973,16339.3,102663,51331.3,591.916,2411.54,10,0.859151,80.3736,1,73.1778,74.7615,1.08403
./adapt_box/17302/17302_00124.swc,recons,CP,417,2827.43,4,26,54,29,933.74,850,263.9,4.63165,7395.69,102087,171851,569.989,742.2,7,0.906335,6.7037,0.865363,42.8765,59.3012,1.20935
./adapt_box/17543/17543_3842_x7369_y3542.swc,manual,SSs5,14460,12.5664,8,140,286,147,779.565,852.175,315.92,1.99986,34473.6,216604,108302,642.361,1563.54,16,0.902415,49.5559,1,72.2114,61.7147,1.1572
./adapt_box/17543/17543_3842_x7369_y3542.swc,recons,SSs5,871,452.389,5,88,180,93,780,852.62,316.16,3.03605,14617.9,131277,117337,526.689,895.945,10,0.959796,3.83333,0.989372,50.0808,53.4496,1.42385
./adapt_box/17545/17545_00001.swc,manual,EPd,7503,12.5664,4,55,112,58,843.295,759.456,174.264,1.99973,17303.1,108719,54359.4,643.152,2393.83,16,0.890367,65.9821,1,79.0671,87.4377,1.21463
./adapt_box/17545/17545_00001.swc,recons,EPd,357,4536.46,6,21,46,26,844,762,174.48,4.89468,6282.89,86727.4,210009,647.776,865.257,6,0.942508,6.73913,0.942142,57.2915,71.5001,1.24587
./adapt_box/17545/17545_00023.swc,manual,GU6a,4914,12.5664,5,36,75,40,856.768,478.413,289.938,1.99959,11556.7,72612.7,36306.4,557.311,1415.62,7,0.894908,64.5067,1,77.8767,78.6409,1.13637
./adapt_box/17545/17545_00023.swc,recons,GU6a,382,4536.46,5,21,45,25,859.26,479.62,290,5.74293,6719.56,106031,356909,579.02,953.458,6,0.914991,7.46667,0.916744,62.116,60.5415,1.24695
./adapt_box/17545/17545_00030.swc,manual,CP,4970,12.5664,4,34,70,37,793.811,729.108,134.976,1.9996,9502.59,59706.5,29853.3,518.967,755.751,9,0.893674,69.9857,1,64.7539,74.3954,1.09506
./adapt_box/17545/17545_00030.swc,recons,CP,300,3631.68,4,15,33,19,794,730,146,3.642,5438.51,57040.3,102834,529.808,832.893,6,0.884018,8.06061,0.938784,54.3434,68.1989,1.21149
./adapt_box/17545/17545_00041.swc,manual,CLA,5633,12.5664,7,28,61,34,1016.75,919.712,159.6,1.99964,12542.7,78808.3,39404.1,616.039,900.492,8,0.878427,91.3279,1,79.1458,72.9697,1.08234
./adapt_box/17545/17545_00041.swc,recons,CLA,483,3216.99,4,21,44,24,1017.38,922,167.94,2.94493,8936.05,77000.3,113683,613.198,668.851,6,0.913528,9.95455,0.83528,58.2678,63.058,1.25982
./adapt_box/17545/17545_00044.swc,manual,CP,12609,12.5664,5,64,131,68,849.875,884.16,200.197,1.99984,26827.3,168561,84280.3,587.214,2076.24,14,0.828619,95.2443,1,74.5628,91.2157,1.12689
./adapt_box/17545/17545_00044.swc,recons,CP,422,3631.68,3,18,37,20,850,884.54,200.32,3.35213,7757.44,76894.8,95509.4,546.425,750.567,7,0.897013,10.3784,0.875726,50.3808,67.3593,1.17426
./adapt_box/17545/17545_00045.swc,manual,CP,6416,12.5664,5,38,79,42,863.492,804.066,228.48,1.99969,13646.3,85742,42871,544.322,1224.58,8,0.865668,80.2025,1,71.6341,69.3791,1.07258
./adapt_box/17545/17545_00045.swc,recons,CP,459,3631.68,5,22,47,26,864,805.1,341.96,3.67974,8306.68,84610,118987,523.674,791.609,6,0.907622,8.74468,0.781122,56.4816,67.8233,1.1289
./adapt_box/17545/17545_00052.swc,manual,CP,5853,12.5664,5,37,77,41,807.744,972.035,159.835,1.99966,14054.8,88309,44154.5,612.586,1635.74,9,0.876737,75,1,73.4964,78.0385,1.08963
./adapt_box/17545/17545_00052.swc,recons,CP,339,4071.5,3,15,31,17,808.26,974,160,4.43127,6232.88,78980.6,145344,613.381,646.837,6,0.905078,9.90323,0.839391,58.9348,55.9125,1.20258
./adapt_box/17545/17545_00057.swc,manual,VPM,9243,12.5664,9,52,111,60,700.672,1019.71,288.928,1.99978,19909.5,125095,62547.4,558.922,1033.66,11,0.904736,82.2613,1,77.2778,61.1194,1.12103
./adapt_box/17545/17545_00057.swc,recons,VPM,665,4536.46,3,37,75,39,702,1022,292,2.80692,12065.7,92787.2,130893,564.532,1042.76,9,0.949514,7.85333,0.859212,62.1363,58.8674,1.43999
./adapt_box/17545/17545_00058.swc,manual,VPM,7170,12.5664,8,57,120,64,619.072,921.723,239.728,1.99972,15044.6,94528.3,47264.1,639.552,723.226,9,0.8923,58.7417,1,77.6846,56.5483,1.16839
./adapt_box/17545/17545_00058.swc,recons,VPM,633,5541.77,8,46,98,53,627.059,924,244.12,3.59494,11177.7,107391,265525,645.224,703.539,7,0.938018,5.44898,0.80193,49.9801,49.1676,1.37375
./adapt_box/17545/17545_00063.swc,manual,CP,6167,12.5664,4,41,84,44,699.391,895.934,173.544,1.99968,12984.9,81586.4,40793.2,592.964,1504.05,11,0.887416,72.4048,1,68.2809,80.2367,1.0991
./adapt_box/17545/17545_00063.swc,recons,CP,312,2463.01,4,15,32,18,700,895.999,173.72,3.86667,5678.81,60732.2,141627,607.321,649.991,6,0.8861,8.71875,0.798958,43.8384,53.4609,1.16938
./adapt_box/17545/17545_00065.swc,manual,CP,12339,12.5664,5,62,127,66,999.701,1021.52,394.081,1.99984,26511.9,166579,83289.6,726.889,2206.31,14,0.863693,96.1496,1,71.141,91.5521,1.1601
./adapt_box/17545/17545_00065.swc,recons,CP,515,4071.5,3,28,59,32,999.879,1022,394.14,4.0932,9193.54,106712,173716,655.994,1137.24,7,0.897156,7.71186,0.806596,55.4355,68.3315,1.13608
./adapt_box/17545/17545_00073.swc,manual,TEa6a,4430,12.5664,5,28,59,32,837.76,483.57,156,1.99955,9482.54,59580.5,29790.3,509.314,955.699,8,0.892804,74.0678,1,71.6201,66.5318,1.11176
./adapt_box/17545/17545_00073.swc,recons,TEa6a,316,3216.99,6,22,49,28,988,483.96,176,4.72975,5522.73,71671.9,222309,523.947,565.974,10,0.938173,5.42857,0.841909,58.0655,50.5357,1.22273
./adapt_box/17545/17545_00078.swc,manual,RT,4316,12.5664,6,34,72,39,613.145,626.779,175.699,1.99954,9122.19,57316.4,28658.2,423.871,458.462,6,0.883976,58.9306,1,76.0736,59.7334,1.12316
./adapt_box/17545/17545_00078.swc,recons,RT,302,4536.46,4,22,46,25,613.961,628,176,3.34503,5280.42,46043.3,85650.4,396.681,420.488,6,0.906903,5.54348,0.838727,60.9286,51.6308,1.24295
./adapt_box/17545/17545_00084.swc,manual,ZI,11710,12.5664,9,57,121,65,858.977,879.27,200.562,1.99983,23059.4,144887,72443.4,580.824,619.538,12,0.908221,95.7686,1,68.0108,55.5102,1.12851
./adapt_box/17545/17545_00084.swc,recons,ZI,776,6647.61,8,39,85,47,868,879.48,201.92,3.58686,14093.7,138602,351098,582.34,812.757,9,0.919839,8.11765,0.840537,46.3644,42.0289,1.36158
./adapt_box/17545/17545_00110.swc,manual,VPM,7413,12.5664,11,44,97,54,670.85,889.023,197.44,1.99973,16666.1,104716,52357.9,508.927,567.1,7,0.895553,75.4124,1,75.6545,52.3032,1.21526
./adapt_box/17545/17545_00110.swc,recons,VPM,613,1520.53,3,40,82,43,672,926,202,2.78499,10983.2,81047.7,97339.3,571.573,599.046,11,0.931787,6.46341,0.906897,52.5803,53.6107,1.35986
./adapt_box/17545/17545_00116.swc,manual,CP,12479,12.5664,7,64,133,70,911.912,963.906,254.623,1.99984,26754,168100,84050.1,689.548,2004.51,10,0.856376,92.8195,1,77.2369,81.4771,1.1738
./adapt_box/17545/17545_00116.swc,recons,CP,556,4071.5,4,25,52,28,912,964,255.12,3.74245,10144.4,107232,155866,689.983,858.772,6,0.902516,9.67308,0.82344,54.4943,63.6573,1.20377
./adapt_box/17545/17545_00119.swc,manual,CP,6807,12.5664,5,54,111,58,859.41,776.973,188.296,1.99971,16833.8,105770,52884.9,510.656,1128.43,8,0.867254,60.3153,1,84.131,69.348,1.12159
./adapt_box/17545/17545_00119.swc,recons,CP,510,2123.72,3,33,67,35,860,778,196.02,3.40157,9139.13,88579.3,108315,499.203,585.862,7,0.925511,6.59701,0.793883,58.1905,55.3139,1.3748
./adapt_box/17545/17545_00121.swc,manual,CP,10896,12.5664,6,65,134,70,919.938,839.27,233.928,1.99982,23380.2,146902,73451,597.708,2395.57,20,0.859608,80.306,1,73.4586,89.4243,1.10207
./adapt_box/17545/17545_00121.swc,recons,CP,489,2827.43,4,24,50,27,920.82,839.82,234,3.10389,8932.52,79786.6,94935.2,538.315,774.456,9,0.891375,8.76,0.7848,56.1629,66.8083,1.23382
./adapt_box/17545/17545_00122.swc,manual,CP,8122,12.5664,5,58,119,62,951.059,809.973,182.977,1.99975,17295.4,108670,54335.2,575.871,988.652,9,0.866929,67.2437,1,78.5421,71.1299,1.10032
./adapt_box/17545/17545_00122.swc,recons,CP,442,2463.01,3,21,44,24,952,811.02,186,3.98688,8010.21,90411.6,118726,543.305,594.422,7,0.931707,9.02273,0.846085,52.176,66.6031,1.27809
./adapt_box/17545/17545_00130.swc,manual,CP,6056,12.5664,7,36,77,42,863.646,887.422,164.478,1.99967,13899,87330,43665,616.975,1438.47,7,0.864084,77.6364,1,80.5126,80.8256,1.08583
./adapt_box/17545/17545_00130.swc,recons,CP,464,3216.99,5,31,65,35,866.18,889.699,252.84,4.21638,8170.2,96635,150635,647.363,985.134,10,0.904875,6.12308,0.874591,55.3437,65.6663,1.24094
./adapt_box/17545/17545_00143.swc,manual,CP,8004,12.5664,5,47,97,51,1021.17,892.914,301.826,1.99975,18103.6,113749,56874.3,660.361,2009.86,12,0.857619,81.5052,1,85.6223,90.0638,1.12611
./adapt_box/17545/17545_00143.swc,recons,CP,497,4536.46,4,25,52,28,1022,988,302,4.00885,9060.24,106895,159567,676.999,710.904,8,0.900506,8.53846,0.874782,55.0759,64.1117,1.26921
./adapt_box/17545/17545_00144.swc,manual,CP,9882,12.5664,6,61,126,66,875.85,637.078,165.728,1.9998,25989.6,163297,81648.7,581.503,4286.36,19,0.828333,77.4206,1,92.8393,95.5199,1.20467
./adapt_box/17545/17545_00144.swc,recons,CP,384,2827.43,6,25,54,30,878,638,166,4.22813,6622.86,78260.2,139843,516.926,621.237,6,0.877469,6.09259,0.818616,63.2799,85.2261,1.26245
./adapt_box/17545/17545_00145.swc,manual,CP,13264,12.5664,5,62,127,66,819.098,987.992,247.538,1.99985,29580.6,185860,92930.2,683.795,2557.45,14,0.858,103.433,1,77.0641,84.4718,1.10739
./adapt_box/17545/17545_00145.swc,recons,CP,336,1809.56,5,15,34,20,820,988,249.78,3.60655,6095.01,62248.3,85042.2,694.565,735.183,5,0.910544,8.85294,0.999823,50.736,64.831,1.15707
./adapt_box/17545/17545_00147.swc,manual,CP,9878,12.5664,5,46,95,50,1019.52,1020.27,273.784,1.9998,21347.7,134132,67065.9,656.856,2763.85,8,0.879022,102.968,1,65.0371,84.5697,1.13418
./adapt_box/17545/17545_00147.swc,recons,CP,757,4071.5,5,40,84,45,1020,1022,274,3.83884,13698.2,155731,237063,724.403,1029.41,8,0.923153,8,0.938425,51.7241,58.2179,1.30205
./adapt_box/17545/17545_00158.swc,manual,CP,5716,12.5664,4,36,74,39,864.166,610.305,195.296,1.99965,11522.5,72397.9,36198.9,573.46,2059.41,18,0.855409,76.2297,1,68.1679,82.7065,1.09546
./adapt_box/17545/17545_00158.swc,recons,CP,366,1809.56,4,21,44,24,866,611.881,196,3.15574,6578.65,58367.6,62682.1,557.43,698.676,7,0.89154,7.29545,0.942351,55.1191,58.627,1.23319
./adapt_box/17545/17545_00170.swc,manual,LP,11783,12.5664,7,75,155,81,559.518,849.219,201.236,1.99983,22708.2,142680,71339.8,560.74,662.324,11,0.902679,75.0129,1,65.242,62.0884,1.27007
./adapt_box/17545/17545_00170.swc,recons,LP,512,3216.99,4,32,66,35,560,850,208,3.41055,9172.4,79479.2,146240,569.702,607.731,8,0.916091,6.74242,0.921748,49.273,59.7447,1.29237
./adapt_box/17545/17545_00179.swc,manual,MGv,9852,12.5664,8,75,156,82,529.5,784.73,338.24,1.9998,20043.7,125938,62969.2,542.22,987.538,8,0.91173,62.1474,1,77.5027,67.8433,1.14983
./adapt_box/17545/17545_00179.swc,recons,MGv,315,3631.68,8,14,34,21,529.799,785.641,338.74,3.46286,5775.96,54503.2,111456,554.797,1018.05,7,0.894465,8.23529,0.803702,57.1691,61.2721,1.27169
./adapt_box/17545/17545_00174.swc,manual,LGd-co,6742,12.5664,8,53,112,60,715.76,745.988,175.944,1.9997,14410.4,90543.3,45271.6,529.847,686.781,8,0.905036,59.1875,1,70.4171,71.0249,1.14931
./adapt_box/17545/17545_00174.swc,recons,LGd-co,349,2123.72,4,21,44,24,738,746.02,176,3.40802,6233.96,56332.2,100733,549.174,689.628,7,0.926739,6.90909,0.88827,50.9817,54.4318,1.30407
./adapt_box/17781/17781_4874_x11466_y11924.swc,manual,SSs6a,6826,12.5664,4,39,80,42,896.928,998.596,396.305,1.99971,13246.4,83229.4,41614.7,661.013,1521.22,10,0.883937,84.3125,1,77.2061,82.1514,1.0581
./adapt_box/17781/17781_4874_x11466_y11924.swc,recons,SSs6a,591,5026.55,6,29,62,34,1020.52,1000.76,412,4.13739,10714.7,127291,227549,704.872,1032.39,9,0.924321,8.51613,0.939758,50.7737,65.2198,1.16638
./adapt_box/17781/17781_4710_x13766_y10574.swc,manual,SSs6a,3888,12.5664,5,36,75,40,855.968,698.78,191.515,1.99949,8410,52841.6,26420.8,512.968,627.348,8,0.931391,50.8267,1,70.6276,60.6517,1.07503
./adapt_box/17781/17781_4710_x13766_y10574.swc,recons,SSs6a,385,4536.46,4,26,54,29,856.739,699.32,196,5.49974,6613.35,103043,212978,611.351,885.471,10,0.942104,6.11111,1.04108,45.8412,56.6056,1.16212
./adapt_box/17781/17781_3668_x9453_y17266.swc,manual,MOp6a,7301,12.5664,7,42,89,48,922.288,878.805,172.392,1.99973,18413.4,115695,57847.3,689.847,1463.52,9,0.892071,81.0225,1,79.4118,75.0809,1.14938
./adapt_box/17781/17781_3668_x9453_y17266.swc,recons,MOp6a,423,5026.55,4,24,50,27,935.58,879.201,172.52,4.87754,7387.07,103454,194755,662.854,881.143,8,0.946135,7.44,0.948695,64.1635,87.1216,1.21081
./adapt_box/17781/17781_6287_x8230_y11645.swc,manual,AUDd6a,2248,12.5664,4,22,46,25,841.568,831.282,169.852,1.99911,5531.2,34753.5,17376.8,535.588,582.507,6,0.90868,47.8478,1,77.5317,76.5123,1.07846
./adapt_box/17781/17781_6287_x8230_y11645.swc,recons,AUDd6a,309,4536.46,4,17,36,20,850,834.12,170.06,5.44401,5481.87,87920.3,213438,594.552,737.002,5,0.938765,7.55556,0.935265,44.1985,63.9801,1.11852
./adapt_box/17781/17781_6262_x6896_y13574.swc,manual,VISrl6a,6572,12.5664,4,44,90,47,714.272,1013,219.723,1.9997,14627.3,91905.8,45952.9,649.438,1177.24,9,0.907771,72.0111,1,80.2777,79.2299,1.08827
./adapt_box/17781/17781_6262_x6896_y13574.swc,recons,VISrl6a,503,3631.68,5,35,73,39,738,1013.64,220,4.28907,8867.87,109279,180853,573.216,791.507,7,0.921836,5.87671,0.970444,47.7123,62.0858,1.3126
./adapt_box/17781/17781_5894_x11460_y10079.swc,manual,AUDd6a,5573,12.5664,5,47,97,51,795.596,868.062,284.416,1.99964,12425.5,78072,39036,587.565,1504.68,8,0.882945,56.4433,1,68.9015,70.5542,1.05627
./adapt_box/17781/17781_5894_x11460_y10079.swc,recons,AUDd6a,526,4071.5,5,36,75,40,796,923.94,284.88,4.45627,9162.37,117763,231025,523.536,832.66,10,0.910161,6,0.882376,50.7119,65.0783,1.32159
./adapt_box/17781/17781_6228_x12697_y8412.swc,manual,AUDv5,4804,12.5664,6,32,68,37,1016.83,1021.17,235.942,1.99958,11594.5,72850.7,36425.3,700.006,1687.42,7,0.891558,69.6324,1,78.8691,65.3971,1.09539
./adapt_box/17781/17781_6228_x12697_y8412.swc,recons,AUDv5,420,6082.12,4,29,60,32,1017.82,1022,244,4.96286,7360.34,102566,218074,705.344,1189.45,8,0.9252,5.98333,0.86447,49.1871,60.8915,1.14063
./adapt_box/17781/17781_5655_x10641_y11102.swc,manual,SSs6a,4760,12.5664,6,29,62,34,901.688,607.898,219.52,1.99958,9231.36,58002.3,29001.2,608.745,754.533,7,0.905106,75.7581,1,77.0346,74.9606,1.05887
./adapt_box/17781/17781_5655_x10641_y11102.swc,recons,SSs6a,400,7238.23,5,21,46,26,916,735.54,238.08,4.9475,7249.55,97890.5,227994,612.408,822.47,7,0.926871,7.67391,0.923366,51.4206,67.7484,1.22614
./adapt_box/17781/17781_6802_x8324_y14113.swc,manual,CA1,9147,12.5664,5,50,103,54,1021.21,896.081,355.384,1.99978,18859,118495,59247.3,628.395,1388.41,10,0.920784,87.7961,1,76.8827,64.3696,1.14695
./adapt_box/17781/17781_6802_x8324_y14113.swc,recons,CA1,553,2123.72,6,29,62,34,1021.94,898,355.5,4.73707,9734.97,134893,215642,626.511,1132.59,9,0.942269,7.90323,0.935892,50.6773,48.6569,1.32699
./adapt_box/17781/17781_7132_x8998_y15272.swc,manual,SUB,4230,12.5664,7,17,39,23,1020.36,1014.53,240.691,1.99953,10865,68266.7,34133.3,662.933,778.475,6,0.911411,107.436,1,84.7306,79.7875,1.07211
./adapt_box/17781/17781_7132_x8998_y15272.swc,recons,SUB,507,3216.99,8,18,42,25,1022,1015.54,240.88,4.15266,9322.6,115466,207284,645.021,869.95,6,0.956824,11.0476,0.699157,59.3459,68.4223,1.15437
./adapt_box/17781/17781_6881_x22248_y12698.swc,manual,TR,3840,12.5664,6,31,66,36,1019.66,640.576,161.568,1.99948,9390.27,59000.8,29500.4,615.867,843.041,6,0.932198,57.1667,1,64.4884,66.7947,1.11373
./adapt_box/17781/17781_6881_x22248_y12698.swc,recons,TR,328,5541.77,5,17,37,21,1020.6,642,180,3.48537,6001.68,60937.1,105002,623.121,643.395,4,0.955436,7.83784,0.822246,55.1578,51.5345,1.14104
./adapt_box/17781/17781_00003.swc,manual,AId6a,10345,12.5664,3,78,157,80,1021.57,1012.37,182.564,1.99981,22574.2,141838,70918.9,684.894,2254.48,26,0.910976,64.8854,1,77.5656,78.8362,1.18804
./adapt_box/17781/17781_00003.swc,recons,AId6a,701,2123.72,4,47,96,50,1022,1014,186.02,3.2873,12530.5,118388,155069,714.022,978.673,13,0.947014,6.29167,0.889525,48.3547,49.0426,1.30284
./adapt_box/17781/17781_6866_x8954_y41812.swc,manual,VISal6a,8217,12.5664,5,43,89,47,929.467,954.355,377.704,1.99976,15549.1,97698,48849,662.191,1652.53,10,0.908166,91.3146,1,74.3139,70.7898,1.07097
./adapt_box/17781/17781_6866_x8954_y41812.swc,recons,VISal6a,667,2827.43,5,38,79,42,930,956.422,377.98,3.73283,11892.4,127061,191610,666.276,1023.79,10,0.913462,7.43038,0.949473,51.4049,70.0793,1.29785
./adapt_box/17781/17781_6270_x9494_y43380.swc,manual,AUDd5,3866,12.5664,5,32,67,36,629.663,788.672,259.771,1.99948,9724.87,61103.2,30551.6,583.764,1477.98,6,0.912874,56.6866,1,72.4282,71.2517,1.07315
./adapt_box/17781/17781_6270_x9494_y43380.swc,recons,AUDd5,361,3631.68,8,22,50,29,630,790,260,5.34571,6334.94,95481.9,200309,564.627,706.167,6,0.938291,6.2,0.894744,42.8748,63.658,1.14512
./adapt_box/17782/17782_3487_x11014_y17041.swc,manual,AId5,6513,12.5664,5,47,97,51,1010.26,1020.58,198.004,1.99969,15244.8,95786.1,47893,667.053,1495.06,9,0.929893,66.134,1,56.2325,62.2103,1.16298
./adapt_box/17782/17782_3487_x11014_y17041.swc,recons,AId5,535,2827.43,4,29,60,32,1014,1022,224.58,3.39551,9582.91,92717.8,136586,635.981,768.145,7,0.951753,7.9,0.996333,51.989,48.0593,1.23466
./adapt_box/17787/17787_00013.swc,manual,CP,8512,12.5664,7,81,167,87,853.516,895.586,145.744,1.99977,20167.1,126714,63356.8,683.602,1305.04,17,0.851571,49.9641,1,76.7034,83.2818,1.20317
./adapt_box/17787/17787_00013.swc,recons,CP,433,201.062,2,27,54,28,854,910,146.04,3.55104,7483.04,81633.9,86820.6,693.685,998.984,11,0.936309,7,1.14907,59.5263,72.2057,1.28989
./adapt_box/17787/17787_00014.swc,manual,CP,11108,12.5664,8,110,226,117,946.976,822.304,189.494,1.99982,26053,163696,81847.8,553.697,2155.48,30,0.872164,48.146,1,74.4516,83.3212,1.19707
./adapt_box/17787/17787_00014.swc,recons,CP,621,201.062,2,48,96,49,947.58,829.479,190.2,3.68631,10651.2,119137,128976,516.752,593.602,11,0.933368,5.45833,0.919664,63.0329,68.4051,1.21712
./adapt_box/17787/17787_7070_x12739_y1410.swc,manual,VISpm1,9721,12.5664,8,74,154,81,847.681,793.864,347.067,1.99979,23196.3,145747,72873.4,575.547,1808.02,14,0.895813,62.1169,1,77.0738,81.7469,1.14215
./adapt_box/17787/17787_7070_x12739_y1410.swc,recons,VISpm1,597,615.752,3,45,91,47,849.2,795.44,348,3.30653,10420.1,102175,101060,581.882,702.786,13,0.929842,5.54945,0.929066,58.9789,63.7455,1.31836
./adapt_box/17787/17787_00019.swc,manual,SSp-m6a,9103,12.5664,6,91,186,96,754.037,740.938,269.627,1.99978,20874,131155,65577.6,489.506,1714.78,18,0.885762,47.9355,1,73.6582,70.9654,1.14112
./adapt_box/17787/17787_00019.swc,recons,SSp-m6a,692,113.097,3,45,93,49,755.6,742,270,3.29942,12185.2,121291,125106,488.508,711.628,9,0.897381,6.43011,0.906836,58.3018,59.5093,1.33318
./adapt_box/17787/17787_4521_x5172_y12873.swc,manual,GU4,13375,12.5664,10,79,166,88,1021.77,1020.83,295.68,1.99985,31495.5,197892,98946,661.569,1225.63,9,0.902211,79.5663,1,78.7726,66.3618,1.1933
./adapt_box/17787/17787_4521_x5172_y12873.swc,recons,GU4,717,804.248,3,46,95,50,1022,1021.42,296,2.80948,12700.9,104370,85896.5,584.177,645.714,11,0.942927,6.53684,0.97364,60.8388,56.6262,1.27872
./adapt_box/17787/17787_00048.swc,manual,CLA,6196,12.5664,5,55,113,59,749.057,778.38,175.136,1.99968,14523.3,91252.3,45626.2,554.236,1065.89,10,0.875652,53.823,1,75.8287,80.3354,1.1266
./adapt_box/17787/17787_00048.swc,recons,CLA,352,804.248,4,25,52,28,752,780,175.2,3.65966,6218.34,66884.8,76702.6,511.229,533.903,6,0.90634,5.75,0.906671,66.4681,66.5817,1.21931
./adapt_box/17787/17787_00050.swc,manual,CLA,8284,12.5664,5,71,145,75,618.604,711.553,302.992,1.99976,18023,113242,56621.1,434.923,1054.51,10,0.858109,56.1241,1,75.6957,67.1838,1.14598
./adapt_box/17787/17787_00050.swc,recons,CLA,450,615.752,3,34,69,36,619.52,712,305.98,2.804,7857.22,65670.7,54592.5,431.615,703.953,8,0.910084,5.50725,0.949534,66.1681,80.2357,1.27309
./adapt_box/17788/17788_5059_x3960_y6601.swc,manual,SSp-n2/3,18941,12.5664,9,148,303,156,1021.77,901.166,263.728,1.99989,42706.7,268334,134167,708.661,1533.69,13,0.911429,61.5083,1,68.4672,62.7778,1.23694
./adapt_box/17788/17788_5059_x3960_y6601.swc,recons,SSp-n2/3,1013,201.062,2,73,148,76,1022,902,264,2.1155,18174.7,118057,64502.6,641.801,1215.39,14,0.962366,5.83784,0.979786,60.2123,58.7394,1.45023
./adapt_box/17788/17788_4719_x3512_y9492.swc,manual,SSs4,9853,12.5664,11,79,167,89,898.976,1019.51,323.682,1.9998,25894.3,162699,81349.3,693.868,1444.68,8,0.879065,57.994,1,70.1696,57.367,1.24819
./adapt_box/17788/17788_4719_x3512_y9492.swc,recons,SSs4,894,201.062,5,64,134,71,1022,1022,374,3.11342,15578.7,144052,134558,569.874,865.003,12,0.937647,5.66418,0.935137,55.713,50.422,1.42678
./adapt_box/17788/17788_3709_x6000_y8213.swc,manual,SSp-m2/3,12595,12.5664,7,86,177,92,798.954,939.839,271.998,1.99984,29258.2,183835,91917.5,693.2,1415.67,13,0.883161,70.1525,1,77.9083,71.9068,1.17475
./adapt_box/17788/17788_3709_x6000_y8213.swc,recons,SSp-m2/3,832,113.097,3,65,131,67,800,940,272.06,2.10889,14597.6,94827.2,50895.7,632.929,800.606,10,0.936794,5.34351,0.991603,63.3485,61.009,1.39644
./adapt_box/17788/17788_5767_x16636_y3662.swc,manual,RSPv1,12935,12.5664,8,115,236,122,1021.56,782.472,395.84,1.99985,31240.6,196290,98145.1,700.238,1579.63,10,0.908356,53.8051,1,77.3481,75.092,1.24621
./adapt_box/17788/17788_5767_x16636_y3662.swc,recons,RSPv1,1053,804.248,6,85,174,90,1022,784,396,4.02583,18088,219811,262853,572.087,1198.37,11,0.948481,5.04598,0.988166,55.5821,57.1333,1.40078
./adapt_box/18047/18047_2622_x11862_y12983.swc,manual,MOs5,9196,12.5664,5,66,135,70,1021.09,1021.55,359.135,1.99978,23735.3,149133,74566.6,706.99,1336.35,10,0.887812,67.1111,1,78.0225,82.9482,1.0959
./adapt_box/18047/18047_2622_x11862_y12983.swc,recons,MOs5,451,12.5664,3,20,41,22,1022,1022,359.48,2.19512,8304.82,56302.3,32581,709.721,801.992,8,0.94696,9.97561,0.947358,69.7401,66.3698,1.08699
./adapt_box/18047/18047_4141_x14168_y9063.swc,manual,MOs5,12229,12.5664,10,112,232,121,985.847,751.023,415.72,1.99984,29894.8,187834,93917.1,683.176,1518.68,13,0.925746,51.7069,1,74.7072,78.4081,1.20229
